289;i07i06,i06i16,i16i26,i26i25,i25i15,i15i16,i16i26,i26i36,i36i37,i37i27,i27i17,i17i07,i07i06,i06i16,i16i26,i26i36,i36i37,i37i27,i27i26
290;i26i36,i36i46,i46i45,i45i35,i35i36,i36i37,i37i27,i27i17,i17i07,i07i06,i06i16,i16i26,i26i36,i36i37,i37i27,i27i26,i26i25,i25i24,i24i23
291;i60i70,i70i71,i71i72,i72i73,i73i63,i63i53,i53i54,i54i55,i55i45,i45i35,i35i25,i25i24,i24i23,i23i13,i13i03,i03i02,i02i12,i12i13,i13i03
292;i06i05,i05i04,i04i03,i03i02,i02i12,i12i22,i22i32,i32i33,i33i23,i23i13,i13i03,i03i02,i02i01,i01i00,i00i10,i10i11,i11i01,i01i00,i00i10
293;i27i26,i26i36,i36i46,i46i45,i45i44,i44i43,i43i42,i42i41,i41i40,i40i50,i50i60,i60i70,i70i71,i71i72,i72i73,i73i74,i74i75,i75i65,i65i55
294;i75i76,i76i77,i77i67,i67i57,i57i47,i47i46,i46i56,i56i66,i66i76,i76i77,i77i67,i67i66,i66i76,i76i77,i77i67,i67i57,i57i47,i47i46,i46i56
295;i54i64,i64i74,i74i75,i75i65,i65i55,i55i56,i56i57,i57i47,i47i46,i46i56,i56i57,i57i47,i47i46,i46i56,i56i66,i66i65,i65i64,i64i74,i74i75
296;i75i65,i65i64,i64i74,i74i75,i75i65,i65i64,i64i74,i74i75,i75i65,i65i64,i64i63,i63i53,i53i54,i54i64,i64i63,i63i62,i62i72,i72i73,i73i63
297;i32i42,i42i41,i41i31,i31i32,i32i42,i42i41,i41i40,i40i50,i50i60,i60i70,i70i71,i71i72,i72i73,i73i63,i63i53,i53i43,i43i33,i33i34,i34i35
298;i56i66,i66i65,i65i64,i64i74,i74i75,i75i76,i76i77,i77i67,i67i57,i57i47,i47i46,i46i45,i45i35,i35i36,i36i46,i46i45,i45i35,i35i36,i36i37
299;i05i04,i04i03,i03i02,i02i01,i01i00,i00i10,i10i11,i11i12,i12i22,i22i21,i21i11,i11i12,i12i22,i22i21,i21i11,i11i12,i12i22,i22i32,i32i42
300;i62i72,i72i73,i73i63,i63i53,i53i43,i43i42,i42i52,i52i53,i53i43,i43i33,i33i23,i23i13,i13i03,i03i02,i02i12,i12i22,i22i32,i32i33,i33i23
301;i27i17,i17i07,i07i06,i06i05,i05i04,i04i14,i14i24,i24i34,i34i35,i35i36,i36i37,i37i27,i27i17,i17i07,i07i06,i06i16,i16i26,i26i36,i36i37
302;i27i26,i26i25,i25i24,i24i23,i23i13,i13i03,i03i02,i02i12,i12i13,i13i03,i03i02,i02i12,i12i13,i13i03,i03i02,i02i01,i01i00,i00i10,i10i20
303;i37i27,i27i26,i26i36,i36i46,i46i56,i56i66,i66i76,i76i77,i77i67,i67i66,i66i76,i76i77,i77i67,i67i66,i66i65,i65i55,i55i56,i56i66,i66i65
304;i70i71,i71i61,i61i60,i60i70,i70i71,i71i72,i72i73,i73i74,i74i75,i75i65,i65i64,i64i63,i63i62,i62i72,i72i73,i73i63,i63i53,i53i43,i43i33
305;i63i53,i53i54,i54i64,i64i74,i74i75,i75i76,i76i77,i77i67,i67i66,i66i76,i76i77,i77i67,i67i66,i66i76,i76i77,i77i67,i67i57,i57i47,i47i37
306;i56i57,i57i47,i47i37,i37i27,i27i26,i26i36,i36i37,i37i27,i27i26,i26i25,i25i15,i15i05,i05i04,i04i14,i14i24,i24i34,i34i44,i44i43,i43i33
307;i67i66,i66i76,i76i77,i77i67,i67i57,i57i47,i47i37,i37i27,i27i17,i17i07,i07i06,i06i05,i05i04,i04i03,i03i02,i02i12,i12i22,i22i32,i32i33
308;i63i62,i62i72,i72i73,i73i74,i74i75,i75i65,i65i55,i55i45,i45i44,i44i54,i54i55,i55i45,i45i44,i44i54,i54i55,i55i45,i45i35,i35i36,i36i46
309;i41i31,i31i32,i32i33,i33i23,i23i13,i13i14,i14i15,i15i16,i16i17,i17i07,i07i06,i06i16,i16i26,i26i25,i25i24,i24i34,i34i35,i35i36,i36i46
310;i02i12,i12i13,i13i14,i14i15,i15i16,i16i17,i17i07,i07i06,i06i05,i05i04,i04i03,i03i02,i02i01,i01i00,i00i10,i10i11,i11i12,i12i13,i13i14
311;i71i61,i61i51,i51i41,i41i31,i31i32,i32i33,i33i34,i34i44,i44i54,i54i55,i55i45,i45i35,i35i36,i36i46,i46i56,i56i66,i66i65,i65i55,i55i56
312;i24i23,i23i22,i22i32,i32i33,i33i34,i34i44,i44i43,i43i42,i42i41,i41i31,i31i21,i21i11,i11i12,i12i22,i22i32,i32i33,i33i23,i23i22,i22i32
313;i62i72,i72i73,i73i74,i74i75,i75i76,i76i77,i77i67,i67i57,i57i47,i47i37,i37i27,i27i26,i26i25,i25i24,i24i23,i23i13,i13i14,i14i15,i15i16
314;i62i61,i61i60,i60i70,i70i71,i71i61,i61i60,i60i70,i70i71,i71i61,i61i51,i51i52,i52i53,i53i43,i43i33,i33i23,i23i22,i22i21,i21i20,i20i30
315;i23i22,i22i21,i21i20,i20i30,i30i31,i31i21,i21i20,i20i30,i30i31,i31i21,i21i11,i11i01,i01i00,i00i10,i10i20,i20i30,i30i31,i31i32,i32i33
316;i00i10,i10i11,i11i12,i12i22,i22i21,i21i20,i20i30,i30i31,i31i21,i21i20,i20i30,i30i31,i31i32,i32i42,i42i52,i52i62,i62i72,i72i73,i73i74
317;i72i73,i73i63,i63i62,i62i61,i61i60,i60i70,i70i71,i71i72,i72i73,i73i63,i63i53,i53i43,i43i33,i33i34,i34i44,i44i54,i54i64,i64i74,i74i75
318;i77i67,i67i66,i66i76,i76i77,i77i67,i67i57,i57i47,i47i46,i46i56,i56i57,i57i47,i47i46,i46i56,i56i66,i66i65,i65i64,i64i74,i74i75,i75i76
319;i43i33,i33i34,i34i35,i35i36,i36i46,i46i45,i45i44,i44i43,i43i42,i42i52,i52i53,i53i43,i43i33,i33i34,i34i44,i44i54,i54i64,i64i74,i74i75
320;i34i44,i44i43,i43i33,i33i23,i23i22,i22i32,i32i42,i42i41,i41i40,i40i50,i50i51,i51i41,i41i40,i40i50,i50i51,i51i41,i41i31,i31i21,i21i20
321;i73i63,i63i62,i62i72,i72i73,i73i74,i74i75,i75i76,i76i77,i77i67,i67i57,i57i47,i47i37,i37i27,i27i17,i17i07,i07i06,i06i16,i16i26,i26i36
322;i75i76,i76i77,i77i67,i67i66,i66i65,i65i64,i64i63,i63i53,i53i54,i54i55,i55i56,i56i57,i57i47,i47i46,i46i45,i45i35,i35i25,i25i15,i15i05
323;i25i15,i15i16,i16i17,i17i07,i07i06,i06i16,i16i26,i26i25,i25i24,i24i34,i34i35,i35i36,i36i46,i46i45,i45i44,i44i54,i54i64,i64i63,i63i53
324;i20i30,i30i40,i40i50,i50i51,i51i52,i52i53,i53i54,i54i64,i64i74,i74i75,i75i76,i76i77,i77i67,i67i57,i57i47,i47i46,i46i45,i45i35,i35i25
325;i75i65,i65i55,i55i56,i56i57,i57i47,i47i46,i46i56,i56i66,i66i65,i65i55,i55i56,i56i66,i66i76,i76i77,i77i67,i67i66,i66i65,i65i55,i55i56
326;i30i40,i40i50,i50i51,i51i52,i52i62,i62i61,i61i60,i60i70,i70i71,i71i61,i61i51,i51i41,i41i31,i31i21,i21i11,i11i01,i01i00,i00i10,i10i20
327;i13i03,i03i02,i02i12,i12i22,i22i32,i32i33,i33i23,i23i13,i13i14,i14i24,i24i34,i34i44,i44i43,i43i42,i42i52,i52i62,i62i61,i61i60,i60i70
328;i74i75,i75i65,i65i55,i55i56,i56i57,i57i47,i47i37,i37i27,i27i26,i26i25,i25i24,i24i34,i34i44,i44i54,i54i55,i55i56,i56i66,i66i65,i65i55
329;i66i65,i65i64,i64i74,i74i75,i75i76,i76i77,i77i67,i67i57,i57i47,i47i37,i37i27,i27i17,i17i07,i07i06,i06i05,i05i04,i04i03,i03i02,i02i12
330;i25i24,i24i23,i23i22,i22i32,i32i33,i33i34,i34i35,i35i25,i25i24,i24i34,i34i44,i44i54,i54i55,i55i56,i56i57,i57i47,i47i46,i46i56,i56i66
331;i34i35,i35i36,i36i37,i37i27,i27i26,i26i36,i36i46,i46i56,i56i66,i66i65,i65i64,i64i74,i74i75,i75i76,i76i77,i77i67,i67i57,i57i47,i47i46
332;i04i14,i14i24,i24i23,i23i22,i22i21,i21i20,i20i30,i30i31,i31i21,i21i11,i11i01,i01i00,i00i10,i10i11,i11i01,i01i00,i00i10,i10i20,i20i30
333;i40i50,i50i51,i51i52,i52i62,i62i72,i72i73,i73i63,i63i62,i62i61,i61i60,i60i70,i70i71,i71i72,i72i73,i73i74,i74i75,i75i65,i65i64,i64i63
334;i04i14,i14i15,i15i16,i16i17,i17i07,i07i06,i06i05,i05i04,i04i03,i03i02,i02i01,i01i00,i00i10,i10i20,i20i30,i30i31,i31i21,i21i11,i11i12
335;i30i40,i40i50,i50i51,i51i41,i41i40,i40i50,i50i60,i60i70,i70i71,i71i61,i61i60,i60i70,i70i71,i71i61,i61i51,i51i52,i52i53,i53i54,i54i64
336;i73i63,i63i53,i53i43,i43i33,i33i34,i34i44,i44i54,i54i55,i55i56,i56i57,i57i47,i47i37,i37i27,i27i17,i17i07,i07i06,i06i05,i05i04,i04i03
337;i31i21,i21i11,i11i01,i01i00,i00i10,i10i20,i20i30,i30i40,i40i50,i50i51,i51i52,i52i62,i62i61,i61i60,i60i70,i70i71,i71i61,i61i51,i51i52
338;i57i47,i47i37,i37i27,i27i17,i17i07,i07i06,i06i16,i16i26,i26i25,i25i15,i15i05,i05i04,i04i14,i14i24,i24i23,i23i13,i13i03,i03i02,i02i12
339;i13i14,i14i15,i15i05,i05i04,i04i14,i14i24,i24i34,i34i35,i35i25,i25i15,i15i05,i05i04,i04i03,i03i02,i02i12,i12i22,i22i21,i21i20,i20i30
340;i75i65,i65i64,i64i74,i74i75,i75i76,i76i77,i77i67,i67i57,i57i47,i47i46,i46i45,i45i44,i44i43,i43i42,i42i52,i52i53,i53i43,i43i33,i33i34
341;i55i45,i45i35,i35i36,i36i37,i37i27,i27i17,i17i07,i07i06,i06i16,i16i26,i26i25,i25i24,i24i23,i23i22,i22i32,i32i42,i42i41,i41i31,i31i32
342;i67i66,i66i76,i76i77,i77i67,i67i66,i66i76,i76i77,i77i67,i67i66,i66i76,i76i77,i77i67,i67i57,i57i47,i47i37,i37i27,i27i26,i26i36,i36i37
343;i51i52,i52i53,i53i54,i54i55,i55i56,i56i66,i66i76,i76i77,i77i67,i67i66,i66i65,i65i55,i55i45,i45i35,i35i25,i25i15,i15i16,i16i17,i17i07
344;i20i30,i30i31,i31i32,i32i33,i33i34,i34i35,i35i25,i25i15,i15i16,i16i17,i17i07,i07i06,i06i05,i05i04,i04i14,i14i15,i15i05,i05i04,i04i03
345;i40i50,i50i60,i60i70,i70i71,i71i61,i61i51,i51i41,i41i40,i40i50,i50i60,i60i70,i70i71,i71i61,i61i51,i51i41,i41i40,i40i50,i50i60,i60i70
346;i61i51,i51i41,i41i31,i31i21,i21i20,i20i30,i30i40,i40i50,i50i60,i60i70,i70i71,i71i61,i61i60,i60i70,i70i71,i71i61,i61i60,i60i70,i70i71
347;i32i42,i42i52,i52i53,i53i43,i43i33,i33i23,i23i13,i13i14,i14i15,i15i16,i16i17,i17i07,i07i06,i06i16,i16i26,i26i25,i25i15,i15i16,i16i26
348;i45i35,i35i25,i25i15,i15i16,i16i26,i26i25,i25i15,i15i16,i16i26,i26i25,i25i15,i15i16,i16i26,i26i25,i25i15,i15i05,i05i04,i04i14,i14i15
349;i44i54,i54i55,i55i45,i45i44,i44i43,i43i33,i33i34,i34i35,i35i25,i25i15,i15i05,i05i04,i04i03,i03i02,i02i12,i12i22,i22i21,i21i11,i11i12
350;i61i60,i60i70,i70i71,i71i61,i61i60,i60i70,i70i71,i71i72,i72i73,i73i74,i74i75,i75i65,i65i55,i55i45,i45i35,i35i36,i36i37,i37i27,i27i26
351;i34i44,i44i43,i43i42,i42i41,i41i40,i40i50,i50i51,i51i52,i52i53,i53i43,i43i33,i33i34,i34i35,i35i25,i25i15,i15i05,i05i04,i04i03,i03i02
352;i66i76,i76i77,i77i67,i67i57,i57i47,i47i46,i46i45,i45i35,i35i25,i25i24,i24i23,i23i13,i13i14,i14i24,i24i34,i34i44,i44i43,i43i33,i33i34
353;i62i72,i72i73,i73i63,i63i62,i62i61,i61i51,i51i52,i52i53,i53i43,i43i33,i33i23,i23i13,i13i14,i14i15,i15i16,i16i17,i17i07,i07i06,i06i16
354;i55i45,i45i44,i44i43,i43i42,i42i41,i41i31,i31i32,i32i42,i42i52,i52i62,i62i61,i61i60,i60i70,i70i71,i71i61,i61i60,i60i70,i70i71,i71i72
355;i77i67,i67i57,i57i47,i47i46,i46i56,i56i57,i57i47,i47i46,i46i45,i45i35,i35i36,i36i46,i46i45,i45i35,i35i25,i25i15,i15i16,i16i17,i17i07
356;i46i56,i56i57,i57i47,i47i46,i46i56,i56i57,i57i47,i47i37,i37i27,i27i17,i17i07,i07i06,i06i05,i05i04,i04i14,i14i15,i15i16,i16i26,i26i36
357;i34i35,i35i25,i25i24,i24i34,i34i44,i44i54,i54i55,i55i45,i45i44,i44i43,i43i42,i42i41,i41i40,i40i50,i50i60,i60i70,i70i71,i71i61,i61i60
358;i65i64,i64i63,i63i53,i53i43,i43i42,i42i52,i52i53,i53i43,i43i33,i33i34,i34i35,i35i25,i25i24,i24i34,i34i35,i35i25,i25i15,i15i05,i05i04
359;i21i11,i11i12,i12i13,i13i03,i03i02,i02i01,i01i00,i00i10,i10i11,i11i01,i01i00,i00i10,i10i20,i20i30,i30i31,i31i21,i21i20,i20i30,i30i31
360;i56i57,i57i47,i47i46,i46i56,i56i57,i57i47,i47i46,i46i45,i45i44,i44i54,i54i64,i64i74,i74i75,i75i76,i76i77,i77i67,i67i66,i66i76,i76i77
361;i31i21,i21i11,i11i01,i01i00,i00i10,i10i11,i11i12,i12i22,i22i21,i21i11,i11i12,i12i22,i22i32,i32i42,i42i52,i52i62,i62i72,i72i73,i73i74
362;i34i44,i44i54,i54i64,i64i63,i63i53,i53i43,i43i33,i33i23,i23i22,i22i32,i32i33,i33i23,i23i22,i22i21,i21i11,i11i01,i01i00,i00i10,i10i20
363;i60i70,i70i71,i71i61,i61i60,i60i70,i70i71,i71i61,i61i51,i51i41,i41i31,i31i32,i32i42,i42i52,i52i62,i62i61,i61i60,i60i70,i70i71,i71i72
364;i73i63,i63i53,i53i54,i54i64,i64i74,i74i75,i75i76,i76i77,i77i67,i67i66,i66i76,i76i77,i77i67,i67i66,i66i65,i65i64,i64i63,i63i62,i62i61
365;i46i56,i56i57,i57i47,i47i37,i37i27,i27i17,i17i07,i07i06,i06i05,i05i04,i04i03,i03i02,i02i01,i01i00,i00i10,i10i11,i11i12,i12i13,i13i14
366;i22i32,i32i42,i42i52,i52i62,i62i61,i61i60,i60i70,i70i71,i71i72,i72i73,i73i74,i74i75,i75i76,i76i77,i77i67,i67i57,i57i47,i47i37,i37i27
367;i05i04,i04i14,i14i24,i24i34,i34i44,i44i43,i43i42,i42i41,i41i31,i31i21,i21i11,i11i12,i12i22,i22i21,i21i20,i20i30,i30i31,i31i21,i21i20
368;i14i15,i15i05,i05i04,i04i03,i03i02,i02i01,i01i00,i00i10,i10i20,i20i30,i30i31,i31i21,i21i20,i20i30,i30i31,i31i32,i32i42,i42i52,i52i62
369;i10i20,i20i30,i30i31,i31i21,i21i20,i20i30,i30i31,i31i32,i32i42,i42i41,i41i31,i31i21,i21i11,i11i01,i01i00,i00i10,i10i20,i20i30,i30i31
370;i04i14,i14i24,i24i34,i34i44,i44i54,i54i64,i64i63,i63i62,i62i61,i61i51,i51i52,i52i62,i62i72,i72i73,i73i74,i74i75,i75i65,i65i55,i55i45
371;i10i20,i20i30,i30i40,i40i50,i50i60,i60i70,i70i71,i71i61,i61i51,i51i41,i41i31,i31i21,i21i20,i20i30,i30i40,i40i50,i50i51,i51i41,i41i40
372;i06i05,i05i04,i04i03,i03i02,i02i12,i12i22,i22i21,i21i20,i20i30,i30i40,i40i50,i50i60,i60i70,i70i71,i71i72,i72i73,i73i63,i63i62,i62i72
373;i65i55,i55i56,i56i66,i66i76,i76i77,i77i67,i67i66,i66i65,i65i55,i55i56,i56i66,i66i76,i76i77,i77i67,i67i66,i66i65,i65i64,i64i63,i63i53
374;i57i47,i47i37,i37i27,i27i17,i17i07,i07i06,i06i05,i05i04,i04i14,i14i24,i24i34,i34i44,i44i54,i54i64,i64i63,i63i62,i62i61,i61i51,i51i52
375;i01i00,i00i10,i10i11,i11i01,i01i00,i00i10,i10i20,i20i30,i30i31,i31i21,i21i11,i11i12,i12i13,i13i14,i14i24,i24i23,i23i13,i13i14,i14i24
376;i64i63,i63i62,i62i72,i72i73,i73i63,i63i53,i53i54,i54i55,i55i56,i56i66,i66i65,i65i64,i64i63,i63i62,i62i72,i72i73,i73i63,i63i62,i62i61
377;i73i63,i63i53,i53i43,i43i33,i33i23,i23i13,i13i14,i14i15,i15i05,i05i04,i04i03,i03i02,i02i12,i12i13,i13i03,i03i02,i02i12,i12i22,i22i32
378;i62i61,i61i51,i51i52,i52i62,i62i72,i72i73,i73i74,i74i75,i75i65,i65i55,i55i45,i45i35,i35i25,i25i24,i24i23,i23i13,i13i03,i03i02,i02i12
379;i61i51,i51i52,i52i62,i62i61,i61i60,i60i70,i70i71,i71i61,i61i60,i60i70,i70i71,i71i61,i61i51,i51i41,i41i40,i40i50,i50i51,i51i41,i41i40
380;i13i14,i14i24,i24i23,i23i22,i22i32,i32i42,i42i41,i41i40,i40i50,i50i51,i51i52,i52i53,i53i43,i43i42,i42i52,i52i53,i53i43,i43i33,i33i23
381;i33i34,i34i35,i35i36,i36i37,i37i27,i27i26,i26i25,i25i24,i24i34,i34i35,i35i36,i36i46,i46i45,i45i35,i35i25,i25i15,i15i16,i16i26,i26i36
382;i33i23,i23i22,i22i32,i32i42,i42i41,i41i31,i31i21,i21i11,i11i12,i12i13,i13i14,i14i24,i24i23,i23i13,i13i03,i03i02,i02i01,i01i00,i00i10
383;i46i56,i56i57,i57i47,i47i46,i46i56,i56i66,i66i65,i65i55,i55i45,i45i44,i44i43,i43i42,i42i52,i52i62,i62i72,i72i73,i73i63,i63i53,i53i43
384;i02i12,i12i13,i13i03,i03i02,i02i01,i01i00,i00i10,i10i20,i20i30,i30i40,i40i50,i50i60,i60i70,i70i71,i71i72,i72i73,i73i63,i63i62,i62i72
385;i44i54,i54i55,i55i56,i56i66,i66i76,i76i77,i77i67,i67i66,i66i65,i65i55,i55i56,i56i57,i57i47,i47i37,i37i27,i27i26,i26i36,i36i46,i46i45
386;i10i11,i11i01,i01i00,i00i10,i10i20,i20i30,i30i31,i31i21,i21i11,i11i12,i12i22,i22i21,i21i11,i11i12,i12i13,i13i14,i14i15,i15i05,i05i04
387;i03i02,i02i01,i01i00,i00i10,i10i11,i11i12,i12i22,i22i32,i32i33,i33i34,i34i35,i35i36,i36i37,i37i27,i27i17,i17i07,i07i06,i06i16,i16i26
388;i27i26,i26i36,i36i37,i37i27,i27i26,i26i25,i25i15,i15i05,i05i04,i04i14,i14i24,i24i23,i23i22,i22i21,i21i11,i11i01,i01i00,i00i10,i10i20
389;i11i01,i01i00,i00i10,i10i11,i11i01,i01i00,i00i10,i10i20,i20i30,i30i40,i40i50,i50i60,i60i70,i70i71,i71i72,i72i73,i73i63,i63i62,i62i61
390;i23i13,i13i14,i14i15,i15i16,i16i17,i17i07,i07i06,i06i16,i16i17,i17i07,i07i06,i06i05,i05i04,i04i03,i03i02,i02i01,i01i00,i00i10,i10i20
391;i66i76,i76i77,i77i67,i67i57,i57i47,i47i46,i46i45,i45i44,i44i43,i43i42,i42i41,i41i40,i40i50,i50i51,i51i52,i52i62,i62i72,i72i73,i73i74
392;i13i03,i03i02,i02i12,i12i13,i13i03,i03i02,i02i12,i12i22,i22i21,i21i11,i11i12,i12i13,i13i14,i14i15,i15i05,i05i04,i04i03,i03i02,i02i12
393;i66i65,i65i55,i55i56,i56i66,i66i76,i76i77,i77i67,i67i66,i66i65,i65i55,i55i56,i56i57,i57i47,i47i46,i46i45,i45i35,i35i36,i36i37,i37i27
394;i13i14,i14i24,i24i23,i23i13,i13i03,i03i02,i02i12,i12i22,i22i32,i32i33,i33i34,i34i35,i35i25,i25i24,i24i23,i23i22,i22i21,i21i11,i11i12
395;i72i73,i73i63,i63i62,i62i72,i72i73,i73i63,i63i53,i53i43,i43i33,i33i34,i34i35,i35i36,i36i37,i37i27,i27i26,i26i36,i36i37,i37i27,i27i26
396;i25i24,i24i23,i23i22,i22i32,i32i42,i42i52,i52i62,i62i72,i72i73,i73i74,i74i75,i75i65,i65i64,i64i63,i63i62,i62i72,i72i73,i73i74,i74i75
397;i20i30,i30i31,i31i21,i21i11,i11i12,i12i22,i22i21,i21i20,i20i30,i30i31,i31i32,i32i42,i42i41,i41i31,i31i21,i21i11,i11i12,i12i13,i13i03
398;i37i27,i27i17,i17i07,i07i06,i06i05,i05i04,i04i14,i14i15,i15i05,i05i04,i04i14,i14i15,i15i05,i05i04,i04i03,i03i02,i02i12,i12i22,i22i21
399;i15i05,i05i04,i04i03,i03i02,i02i01,i01i00,i00i10,i10i11,i11i01,i01i00,i00i10,i10i11,i11i01,i01i00,i00i10,i10i11,i11i01,i01i00,i00i10
400;i33i23,i23i22,i22i32,i32i42,i42i41,i41i31,i31i21,i21i11,i11i12,i12i22,i22i32,i32i33,i33i23,i23i22,i22i21,i21i11,i11i12,i12i22,i22i32
